AgtId,PPName,Con,Reg,Contp,CowWar,Dat,War Type,War Name,Year From,Year To,War Duration
168,Colombia I - Gaviria,Colombia,Americas,Government,856,1990-03-09,Intra-State,Eighth Colombian War,1989,2010,22
921,Nicaragua contra process,Nicaragua,Americas,Government,828,1997-05-30,Intra-State,Contra War,1982,1990,9
1086,Nicaragua contra process,Nicaragua,Americas,Government,828,1992-10-02,Intra-State,Contra War,1982,1990,9
578,Nicaragua contra process,Nicaragua,Americas,Government,828,1990-05-30,Intra-State,Contra War,1982,1990,9
375,Nicaragua contra process,Nicaragua,Americas,Government,828,1990-04-18,Intra-State,Contra War,1982,1990,9
215,Nicaragua contra process,Nicaragua,Americas,Government,828,1990-04-18,Intra-State,Contra War,1982,1990,9
366,Nicaragua contra process,Nicaragua,Americas,Government,828,1990-04-18,Intra-State,Contra War,1982,1990,9
589,Nicaragua contra process,Nicaragua,Americas,Government,828,1990-03-23,Intra-State,Contra War,1982,1990,9
720,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2008-12-22,Intra-State,Cote d'Ivoire Military War,2002,2004,3
674,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2007-11-28,Intra-State,Cote d'Ivoire Military War,2002,2004,3
673,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2007-11-28,Intra-State,Cote d'Ivoire Military War,2002,2004,3
1261,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2007-03-27,Intra-State,Cote d'Ivoire Military War,2002,2004,3
119,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2007-03-04,Intra-State,Cote d'Ivoire Military War,2002,2004,3
701,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2006-11-01,Intra-State,Cote d'Ivoire Military War,2002,2004,3
536,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2005-10-21,Intra-State,Cote d'Ivoire Military War,2002,2004,3
363,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2005-06-29,Intra-State,Cote d'Ivoire Military War,2002,2004,3
489,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2005-04-06,Intra-State,Cote d'Ivoire Military War,2002,2004,3
210,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2004-07-30,Intra-State,Cote d'Ivoire Military War,2002,2004,3
421,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2003-07-04,Intra-State,Cote d'Ivoire Military War,2002,2004,3
200,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2003-05-03,Intra-State,Cote d'Ivoire Military War,2002,2004,3
195,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2003-03-07,Intra-State,Cote d'Ivoire Military War,2002,2004,3
473,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2003-01-26,Intra-State,Cote d'Ivoire Military War,2002,2004,3
436,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2003-01-23,Intra-State,Cote d'Ivoire Military War,2002,2004,3
1053,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2003-01-13,Intra-State,Cote d'Ivoire Military War,2002,2004,3
208,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2002-11-01,Intra-State,Cote d'Ivoire Military War,2002,2004,3
199,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2002-10-17,Intra-State,Cote d'Ivoire Military War,2002,2004,3
540,Cote D'Ivoire: peace process,Cote d'Ivoire,Africa (excl MENA),Government,925,2002-09-29,Intra-State,Cote d'Ivoire Military War,2002,2004,3
424,El Salvador peace process,El Salvador,Americas,Government,817,1994-10-04,Intra-State,El Salvador War,1979,1992,14
593,El Salvador peace process,El Salvador,Americas,Government,817,1994-05-19,Intra-State,El Salvador War,1979,1992,14
246,El Salvador peace process,El Salvador,Americas,Government,817,1993-09-08,Intra-State,El Salvador War,1979,1992,14
552,El Salvador peace process,El Salvador,Americas,Government,817,1993-02-05,Intra-State,El Salvador War,1979,1992,14
332,El Salvador peace process,El Salvador,Americas,Government,817,1992-12-22,Intra-State,El Salvador War,1979,1992,14
474,El Salvador peace process,El Salvador,Americas,Government,817,1992-01-16,Intra-State,El Salvador War,1979,1992,14
1020,El Salvador peace process,El Salvador,Americas,Government,817,1992-01-13,Intra-State,El Salvador War,1979,1992,14
465,El Salvador peace process,El Salvador,Americas,Government,817,1991-12-31,Intra-State,El Salvador War,1979,1992,14
467,El Salvador peace process,El Salvador,Americas,Government,817,1991-09-25,Intra-State,El Salvador War,1979,1992,14
601,El Salvador peace process,El Salvador,Americas,Government,817,1991-09-25,Intra-State,El Salvador War,1979,1992,14
456,El Salvador peace process,El Salvador,Americas,Government,817,1991-04-27,Intra-State,El Salvador War,1979,1992,14
265,El Salvador peace process,El Salvador,Americas,Government,817,1990-07-26,Intra-State,El Salvador War,1979,1992,14
387,El Salvador peace process,El Salvador,Americas,Government,817,1990-05-21,Intra-State,El Salvador War,1979,1992,14
393,El Salvador peace process,El Salvador,Americas,Government,817,1990-04-04,Intra-State,El Salvador War,1979,1992,14
254,Guatemala peace process,Guatemala,Americas,Government,809,1996-12-29,Intra-State,Third Guatemala War,1978,1984,7
284,Guatemala peace process,Guatemala,Americas,Government,809,1996-12-29,Intra-State,Third Guatemala War,1978,1984,7
278,Guatemala peace process,Guatemala,Americas,Government,809,1996-12-12,Intra-State,Third Guatemala War,1978,1984,7
263,Guatemala peace process,Guatemala,Americas,Government,809,1996-12-07,Intra-State,Third Guatemala War,1978,1984,7
253,Guatemala peace process,Guatemala,Americas,Government,809,1996-12-04,Intra-State,Third Guatemala War,1978,1984,7
292,Guatemala peace process,Guatemala,Americas,Government,809,1996-09-19,Intra-State,Third Guatemala War,1978,1984,7
291,Guatemala peace process,Guatemala,Americas,Government,809,1996-05-06,Intra-State,Third Guatemala War,1978,1984,7
283,Guatemala peace process,Guatemala,Americas,Government,809,1995-03-31,Intra-State,Third Guatemala War,1978,1984,7
296,Guatemala peace process,Guatemala,Americas,Government,809,1994-06-23,Intra-State,Third Guatemala War,1978,1984,7
273,Guatemala peace process,Guatemala,Americas,Government,809,1994-06-17,Intra-State,Third Guatemala War,1978,1984,7
334,Guatemala peace process,Guatemala,Americas,Government,809,1994-03-29,Intra-State,Third Guatemala War,1978,1984,7
258,Guatemala peace process,Guatemala,Americas,Government,809,1994-03-29,Intra-State,Third Guatemala War,1978,1984,7
382,Guatemala peace process,Guatemala,Americas,Government,809,1994-01-10,Intra-State,Third Guatemala War,1978,1984,7
383,Guatemala peace process,Guatemala,Americas,Government,809,1991-07-25,Intra-State,Third Guatemala War,1978,1984,7
289,Guatemala peace process,Guatemala,Americas,Government,809,1991-04-26,Intra-State,Third Guatemala War,1978,1984,7
255,Guatemala peace process,Guatemala,Americas,Government,809,1991-04-26,Intra-State,Third Guatemala War,1978,1984,7
704,Guatemala peace process,Guatemala,Americas,Government,809,1990-06-01,Intra-State,Third Guatemala War,1978,1984,7
309,Guatemala peace process,Guatemala,Americas,Government,809,1990-03-30,Intra-State,Third Guatemala War,1978,1984,7
79,Guinea Bissau peace process,Guinea-Bissau,Africa (excl MENA),Government,902,1998-12-15,Intra-State,Guinea-Bissau Military War,1998,1999,2
218,Guinea Bissau peace process,Guinea-Bissau,Africa (excl MENA),Government,902,1998-12-15,Intra-State,Guinea-Bissau Military War,1998,1999,2
185,Guinea Bissau peace process,Guinea-Bissau,Africa (excl MENA),Government,902,1998-11-01,Intra-State,Guinea-Bissau Military War,1998,1999,2
323,Guinea Bissau peace process,Guinea-Bissau,Africa (excl MENA),Government,902,1998-08-26,Intra-State,Guinea-Bissau Military War,1998,1999,2
329,Guinea Bissau peace process,Guinea-Bissau,Africa (excl MENA),Government,902,1998-08-25,Intra-State,Guinea-Bissau Military War,1998,1999,2
1040,Guinea Bissau peace process,Guinea-Bissau,Africa (excl MENA),Government,902,1998-07-26,Intra-State,Guinea-Bissau Military War,1998,1999,2
343,Iraq peace process - second Iraq war,Iraq,Middle East and North Africa,Government,227,2005-10-15,Inter-State,Invasion of Iraq,2003,2003,1
1243,Iraq peace process - second Iraq war,Iraq,Middle East and North Africa,Government,227,2004-11-23,Inter-State,Invasion of Iraq,2003,2003,1
682,Iraq peace process - second Iraq war,Iraq,Middle East and North Africa,Government,227,2004-06-08,Inter-State,Invasion of Iraq,2003,2003,1
1422,Iraq peace process - second Iraq war,Iraq,Middle East and North Africa,Government,227,2004-03-08,Inter-State,Invasion of Iraq,2003,2003,1
1423,Iraq peace process - second Iraq war,Iraq,Middle East and North Africa,Government,227,2003-11-15,Inter-State,Invasion of Iraq,2003,2003,1
338,Liberia peace process,Liberia,Africa (excl MENA),Government,922,2003-08-18,Intra-State,Fourth Liberia War,2002,2003,2
259,Liberia peace process,Liberia,Africa (excl MENA),Government,922,2003-06-17,Intra-State,Fourth Liberia War,2002,2003,2
1315,Liberia peace process,Liberia,Africa (excl MENA),Government,892,1997-05-21,Intra-State,Third Liberia War,1996,1996,1
551,Liberia peace process,Liberia,Africa (excl MENA),Government,892,1996-08-17,Intra-State,Third Liberia War,1996,1996,1
1314,Liberia peace process,Liberia,Africa (excl MENA),Government,892,1996-05-08,Intra-State,Third Liberia War,1996,1996,1
194,Liberia peace process,Liberia,Africa (excl MENA),Government,878,1995-08-19,Intra-State,Second Liberia War,1992,1995,4
209,Liberia peace process,Liberia,Africa (excl MENA),Government,878,1994-12-21,Intra-State,Second Liberia War,1992,1995,4
279,Liberia peace process,Liberia,Africa (excl MENA),Government,878,1994-12-21,Intra-State,Second Liberia War,1992,1995,4
304,Liberia peace process,Liberia,Africa (excl MENA),Government,878,1994-09-12,Intra-State,Second Liberia War,1992,1995,4
346,Liberia peace process,Liberia,Africa (excl MENA),Government,878,1993-07-25,Intra-State,Second Liberia War,1992,1995,4
1313,Liberia peace process,Liberia,Africa (excl MENA),Government,878,1993-07-17,Intra-State,Second Liberia War,1992,1995,4
41,Liberia peace process,Liberia,Africa (excl MENA),Government,878,1992-04-07,Intra-State,Second Liberia War,1992,1995,4
564,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1991-10-30,Intra-State,The First Liberia War,1989,1990,2
40,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1991-09-17,Intra-State,The First Liberia War,1989,1990,2
39,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1991-07-29,Intra-State,The First Liberia War,1989,1990,2
38,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1991-06-30,Intra-State,The First Liberia War,1989,1990,2
1312,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1991-04-18,Intra-State,The First Liberia War,1989,1990,2
1242,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1991-03-01,Intra-State,The First Liberia War,1989,1990,2
1041,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1991-02-13,Intra-State,The First Liberia War,1989,1990,2
633,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-12-21,Intra-State,The First Liberia War,1989,1990,2
634,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-11-28,Intra-State,The First Liberia War,1989,1990,2
1565,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-11-28,Intra-State,The First Liberia War,1989,1990,2
1309,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-11-28,Intra-State,The First Liberia War,1989,1990,2
1310,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-11-28,Intra-State,The First Liberia War,1989,1990,2
1311,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-11-28,Intra-State,The First Liberia War,1989,1990,2
635,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-10-24,Intra-State,The First Liberia War,1989,1990,2
1308,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-08-07,Intra-State,The First Liberia War,1989,1990,2
1305,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-08-07,Intra-State,The First Liberia War,1989,1990,2
1306,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-08-07,Intra-State,The First Liberia War,1989,1990,2
1307,Liberia peace process,Liberia,Africa (excl MENA),Government,860,1990-08-07,Intra-State,The First Liberia War,1989,1990,2
392,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1992-10-04,Intra-State,Mozambique War,1979,1992,14
420,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1992-08-07,Intra-State,Mozambique War,1979,1992,14
354,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1992-07-16,Intra-State,Mozambique War,1979,1992,14
495,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1992-03-12,Intra-State,Mozambique War,1979,1992,14
494,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1991-11-13,Intra-State,Mozambique War,1979,1992,14
493,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1991-10-18,Intra-State,Mozambique War,1979,1992,14
46,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1991-05-28,Intra-State,Mozambique War,1979,1992,14
256,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1990-12-01,Intra-State,Mozambique War,1979,1992,14
419,Mozambique process in the 90s,Mozambique,Africa (excl MENA),Government,818,1990-07-10,Intra-State,Mozambique War,1979,1992,14
1361,Nepal peace process,Nepal,Asia and Pacific,Government,931,2015-09-20,Intra-State,Second Nepal Maoists War,2003,2006,4
1342,Nepal peace process,Nepal,Asia and Pacific,Government,931,2015-06-08,Intra-State,Second Nepal Maoists War,2003,2006,4
733,Nepal peace process,Nepal,Asia and Pacific,Government,931,2011-11-01,Intra-State,Second Nepal Maoists War,2003,2006,4
1799,Nepal peace process,Nepal,Asia and Pacific,Government,931,2010-09-13,Intra-State,Second Nepal Maoists War,2003,2006,4
1798,Nepal peace process,Nepal,Asia and Pacific,Government,931,2010-05-28,Intra-State,Second Nepal Maoists War,2003,2006,4
1797,Nepal peace process,Nepal,Asia and Pacific,Government,931,2010-05-07,Intra-State,Second Nepal Maoists War,2003,2006,4
1760,Nepal peace process,Nepal,Asia and Pacific,Government,931,2010-02-21,Intra-State,Second Nepal Maoists War,2003,2006,4
1768,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-11-12,Intra-State,Second Nepal Maoists War,2003,2006,4
1767,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-06-21,Intra-State,Second Nepal Maoists War,2003,2006,4
1766,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-04-12,Intra-State,Second Nepal Maoists War,2003,2006,4
1765,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-04-11,Intra-State,Second Nepal Maoists War,2003,2006,4
1764,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-03-24,Intra-State,Second Nepal Maoists War,2003,2006,4
1763,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-03-20,Intra-State,Second Nepal Maoists War,2003,2006,4
1762,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-03-16,Intra-State,Second Nepal Maoists War,2003,2006,4
1761,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-03-14,Intra-State,Second Nepal Maoists War,2003,2006,4
1759,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-01-18,Intra-State,Second Nepal Maoists War,2003,2006,4
1758,Nepal peace process,Nepal,Asia and Pacific,Government,931,2009-01-10,Intra-State,Second Nepal Maoists War,2003,2006,4
1757,Nepal peace process,Nepal,Asia and Pacific,Government,931,2008-12-31,Intra-State,Second Nepal Maoists War,2003,2006,4
1755,Nepal peace process,Nepal,Asia and Pacific,Government,931,2008-12-26,Intra-State,Second Nepal Maoists War,2003,2006,4
1756,Nepal peace process,Nepal,Asia and Pacific,Government,931,2008-12-11,Intra-State,Second Nepal Maoists War,2003,2006,4
1754,Nepal peace process,Nepal,Asia and Pacific,Government,931,2008-09-05,Intra-State,Second Nepal Maoists War,2003,2006,4
